Il,Ilce,Muhtarlik,Muhtar,Boylam,Enlem,Kaynak
Diyarbakir,Silvan,Altınkum,Enzer ULAŞ,41.0621,38.264,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Arıköy,Süphan BİÇAK,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Aşağıkaya,Sedat DOGURUCİ,40.6467,38.0553,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Aşağıveysi,Fesih VARLIK,40.9431,38.0674,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Babakaya,Müfit TATLİ,41.0164,38.2518,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bağdere,Sıddık KARADENİZ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bağlar,Adil SEVİLİR,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bahçe,Mehmet Nurettin DOĞRUL,41.0995,38.1326,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bahçelievler,Mehmet AZARKAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Başdeğirmen,Ali Rıza ASLANLI,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Başıbüyük,Abdurrahman CİHANGİR,40.8831,38.1437,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,BAYRAMBAŞI,Cemal TEKÇİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bellibahçe,Zeki YÜRÜK,41.1019,38.0454,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Bereketli,Mehmet Tahir EFŞİN,40.9041,38.0128,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Beypınar,Ali BAKICİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Boyunlu,Mehmet Şah GÜZEÇ,40.987,38.2272,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çakıltaşı,Aziz Mahmut DEMİRPOLAT,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çaldere,Kadri ÜZBAŞ,40.9289,38.2689,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Cami,Mehmet CAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çardakköy,Mehmet Salih BİNEN,40.9711,38.1665,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çevriksu,İlhami GEZER,41.164,38.0462,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çiftliçevre,,41.1771,38.2387,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çiğdemli,Salim GÖK,41.0795,38.1701,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çiğil,Abdullah BECEREKLİ,41.1424,38.0123,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Çobantepe,Alaattin ERGENÇ,40.7593,38.0162,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Dağcılar,Şahin URUÇ,40.9507,38.3103,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Darköprü,Feyzi ÖZYANDI,40.8179,38.136,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Demirkuyu,Muzaffer KAYA,41.1487,38.1704,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Dolapdere,Yasin ATHAN,40.8912,38.3084,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Doluçanak,İhsan DİRHİAN,40.723,38.0169,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Duru,Ahmet EKEN,40.9669,38.0172,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Düzalan,Abdurrahman KARADAŞ,41.087,38.0083,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Erikyazı,Cevzet EKEN,40.9709,38.0711,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Eskiköy,Veysi BOZTEKİN,40.9489,38.1664,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Eskiocak,Mehmet Mihdi BAHADUR,41.1094,38.1222,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Eşme,Ömer KIZILAĞAÇ,40.8958,38.0342,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Feridun,Necati GÜZEL,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Gökçetevek,Veysi YAKİŞAN,40.7075,38.0401,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Görentepe,Yahya ULAŞ,40.9485,38.2298,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Görmez,Yılmaz ADAR,40.8702,38.0887,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Güçlü,Mehmet Vasfi YALÇIN,40.908,38.1284,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Gündüzköy,Mehmet EZER,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Gürpınar,Erdal YÜZKAN,41.0828,38.1985,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Güzderesi,Fırat SALİHOĞLU,41.1317,38.0837,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Heybelikonak,Hasan BİÇEN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,İncesu,Burhan ERYILMAZ,41.0792,38.1191,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kale,Murat ATEŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Karacalar,Mahsum İNATÇİ,40.9713,38.0488,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Karahacı,Adnan ÖZAYKAN,40.871,38.1871,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Karamus,Abdullah GÖRGÜN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kasımlı,Mehmet ERÇEDOĞAN,40.6755,38.0641,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kayadere,Hasan DARGİN,41.0354,38.1914,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kazandağı,Mehmet Emin EKEN,41.1179,38.1846,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Keklikdere,Mucahit POYRAZ,40.9435,38.2359,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kıraçtepe,Abdulbaki TUTAR,41.1192,38.0414,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kızlal,Mahmut SEVİNÇ,41.1841,38.2067,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Konak,Nedim ÇETİNKAYA,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kumgölü,Selim ALTUNTERİN,41.1191,38.2344,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kumluk,Nuri GÜNEŞLİ,40.6814,38.1026,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Kutlualan,Mehmet ULUTEPE,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Malabadi,Kasım TURAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Mescit,Şaban PASLI,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Nohuttepe,Mehmet İhsan İLHANLI,41.1131,38.0958,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Onbaşılar,Nedim TEKİN,40.9734,38.2337,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Ormandışı,Alattin MATYAR,41.0235,38.243,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Otluk,Mehmet Asker ÜÇENAK,40.9014,38.1802,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Sağlık,Selahattin ALTUN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Şanlı,Paşa ÇELİK,40.8349,38.032,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Sarıbuğday,Orhan ATAN,40.7789,38.1441,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Selahattin,Mehmet Şah SAKLANMIŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Sulak,Selahattin FİLİZ,40.9229,38.0181,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Sulubağ,Necat KAHRAMANER,40.7889,38.0897,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Susuz,Enver BAŞARAN,40.9291,38.1688,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Taşpınar,Harun BOĞA,41.0644,38.1834,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Tekel,Süleyman AYRIÇ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Tokluca,Selim KALE,40.8557,38.066,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Üçbasamak,Mehmet Nedim KILIÇASLAN,40.924,38.2052,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Umurköy,Hasan ACUN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yenidoğan,İhsan DEMİRTOZ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yeniköy,Erkan BALYEN,41.0479,38.1179,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yenişehir,Selim ADİYAMAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yeşerdi,Bedri ÇERKEZOĞLU,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yeşilbahçe,Cevat ADLİ,40.8111,38.0273,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yeşilköy,Cemal EKİNCİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yolaç,Mustafa ERDAĞ,40.9551,38.1336,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yolarası,Aziz EKİNCİ,40.8879,38.1322,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yukarıveysi,Mehmet Sıdık BUĞDACİ,40.9483,38.1094,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yüksek,Ferman KARAALP,,,https://www.icisleri.gov.tr/
Diyarbakir,Silvan,Yuvaköy,Azad AZİZOĞLU,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Abalı,Recep KAYRAN,40.5457,38.5165,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Akçabudak,Muharrem EŞME,40.6813,38.5725,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Arıklı,Adnan MACAR,40.589,38.3956,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Bağlan,Mehmet MEHMETOĞLU,40.7133,38.3292,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Baharlar,Bahri NARİN,40.7396,38.5152,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Bayırlı,Aziz DOĞAN,40.6348,38.5191,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Birlik,Şehmus DURAN,40.4824,38.5137,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Budak,Musa ÇEÇEN,40.7547,38.4038,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Çağdaş,Mehmet Nuri ÇAKIR,40.6472,38.3912,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Cami Kebir,Bekir BALKAŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Çarşı,İdris ÖZKAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Çavundur,Abdullah BALTA,40.6646,38.3216,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Çeper,Mehmet ALKLAY,40.5573,38.4679,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Çıralı,Hamit BAYRAM,40.7964,38.4348,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Dallıca,Murat KUZU,40.7974,38.4032,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Damar,Rıza EKİNCİ,40.6962,38.4518,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Daralan,Mehmet Veysi PEKER,40.5336,38.4466,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Delvan,Mehmet BAYTUR,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Dernek,Nazmi KARTOP,40.5881,38.4672,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Dibekköy,Ömer DOĞAN,40.6623,38.4019,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Dolunay,Saim AKDAL,40.6806,38.317,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Duruköy,Abdulvahap DOĞANDEMİR,40.5001,38.4336,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Ecemiş,Eşref ANDAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Erginköy,Gökhan GÜLTEN,40.5372,38.5001,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Esenler,Nihat MIZRAK,40.5897,38.3217,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Gökçe,Mehmet Ğarip DALBUDAK,40.5214,38.3446,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Güçlü,Mahsun CANTÜRK,40.5547,38.3764,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Güldiken,Behçet AKSOY,40.7854,38.5467,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Gürbeyli,Necati EKİNCİ,40.71,38.4544,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Hedik,Şirin AKDEMİR,40.618,38.509,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kabakaya,Ahmet ASLAN,40.7324,38.3504,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kalı,Çetin DİRİN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Karahasan,Hanifi GÜLEN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kelvan,Şeyhmus TURCAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kılıçlı,Hanifi AYŞİN,40.7078,38.5438,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kıpçak,Sabri DEMİR,40.7845,38.4535,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kıralan,Şükrü BİLGİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kıyıköy,Salih ASLAN,40.8331,38.4303,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Körtük,Nevzat ÖZBAHÇİVAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kumluca,Cengiz ELÇİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Kutlu,Seyithan AKDOĞMUŞ,40.794,38.3472,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Mulla,Tahsin BAĞIR,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Müminağa,Cezayir ERDİNÇ,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Muradiye,Hanım TURSUN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Ortaç,Sabri ÇAKIR,40.6558,38.3376,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Örtülü,İshak KARAKUŞ,40.5552,38.5655,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Oyuklu,İbrahim SAVAŞ,40.7868,38.3183,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Şaar,Mehmet TEKTAŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Savat,Mehmet ÇAKIR,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Saydamlı,Veysi ALPASLAN,40.6352,38.5482,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Şenlik,Fikri ERTAŞ,40.4409,38.531,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Serince,Sevat POLAT,40.5922,38.3706,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Sığınak,Ömer DOĞAN,40.7464,38.4293,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Tepe,Abdullah YILTAŞ,40.7379,38.3871,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Türeli,Nimet YALAVUZ,40.8926,38.3815,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Tuzlaköy,Abdulkerim DEMİRBAŞ,40.546,38.4913,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Uçarlı,Yavez ALTUNTOP,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Üçdamlar,Aziz ÜÇDAĞ,40.7877,38.5121,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Ulucak,Mahfuz MAYDA,40.7321,38.5718,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yalaza,Abdulcebbar ÇELİK,40.6801,38.3426,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yalımlı,Seyfettin DEMİR,40.6764,38.5862,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yamaçlı,Ramazan ASLAN,40.5787,38.4858,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yaprakköy,Bedri KAZAT,40.7452,38.4881,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yenişehir,Baran ERKAPLAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yeşilburç,Mesut GÖZEN,,,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yolçatı,Fatih İZGİ,40.6805,38.3935,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yorulmaz,Tarık YALÇİNER,40.7387,38.538,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Yünlüce,Mekin YALÇIN,40.7237,38.4679,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Ziyaret,Hasan KUŞ,40.562,38.333,https://www.icisleri.gov.tr/
Diyarbakir,Lice,Zümrüt,Niyazi ASLANTAŞ,40.7969,38.4613,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Ağaçkorur,Eren YAKUT,41.1187,38.5865,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,AĞAÇLI,Taner AY,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Ağıllı,İsmail AYÇİÇEK,40.8695,38.5639,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Akbulak,Ahmet MUSTAFAOĞLU,40.9916,38.3939,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Akçasır,Özcan YILDIZ,41.268,38.4467,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Akdoruk,Veli TUTUŞ,40.9308,38.5678,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Alaca,Kazım ASLAN,41.177,38.6071,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Argunköy,Sadık TURAN,41.0834,38.4884,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Aşağıelmalı,Mahmut ENGİN,40.8714,38.5288,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Aygün,Mehmet AHMETOĞLU,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Ayhanköy,Celal ÇİÇEK,41.1613,38.3117,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Bağcılar,Abdurrahman KERİMOĞLU,40.9646,38.4224,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Baloğlu,Abdulhalik DENİZ,41.1174,38.4682,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Barın,Mehmet BOZKUŞ,41.0145,38.3353,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Başbuğ,Mehmet ATAŞ,41.108,38.2927,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Bayırköy,Vahdettin ÇELİK,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Çağlayan,Fikri KILIÇ,40.8248,38.5221,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Çukurca,Kerem TÜRK,40.9446,38.4069,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Demirli,Kemal MERCAN,40.911,38.38,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Dolun,Mehmet Ali MEMİŞ,40.9905,38.5527,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Düzce,Mehmet Cevat YILDIRIM,40.9723,38.3788,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Güleç,Mizbah DENİZ,41.0201,38.3601,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Güllük,Mehmet YILDIZ,40.9016,38.4694,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Hamzalı,Tahsin TAŞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,İnkaya,Mizbah AKDENİZ,41.0496,38.3516,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,İslamköy,Muacet KORKMAZ,40.9747,38.5765,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Kamışlı,Nasrettin ATEŞ,40.9341,38.429,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Karaağaç,Özcan CEYLAN,40.8646,38.4307,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Karabulak,Mehmet Can ÇELİK,41.0628,38.5116,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Karaorman,Cihan AKDENİZ,41.0896,38.3001,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Karpuzlu,Mehmet KILIÇ,40.851,38.4934,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Kayacık,Metin ASLAN,41.1734,38.5517,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Kayahan,Halis KOÇAĞA,41.1498,38.283,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Kaynak,Şefik SIRMA,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Koçkar,Mehmet Zeki YILDIZ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Konuklu,Vural ZÜMRÜT,41.0938,38.4004,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Kurudere,Kenan EFE,40.9018,38.4543,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Merkez  Eski,Mehmet Ersin BAKAY,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Merkez Yeni,Münir YILDIZ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Narlıca,Deniz IŞIK,40.948,38.5296,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Özbek,Sinan ŞEKER,40.9439,38.4642,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Salkımlı,Abdurahman TAŞ,41.1568,38.3951,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Saltukköy,Veysel ŞAHİN,41.2621,38.4875,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Taşköprü,Kazım AYDIN,40.9235,38.3459,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Temren,Fesih TÜRK,40.9885,38.3656,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Tepecik,Abdullah EREN,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Turgut Özal,Taki DEMİR,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Tuzlaköy,Ali AY,41.1833,38.4064,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Üçkuyu,Mehmet Şakir ÇELİK,41.0651,38.3349,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Ünal,Mehmet GÜNEŞ,41.0512,38.3129,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Uygur,Zeki ZAMAN,40.9413,38.445,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Uzunova,Abdulkudus ÖZTÜRK,41.1209,38.3748,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Yakıtköy,Tevekelli TAŞ,41.1042,38.3343,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Yayıkköy,Selahattin GÜZEL,41.0942,38.2553,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Yaylak,Hasan YAZICI,41.0487,38.5829,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Yeşilköy,Necmi YALÇIN,,,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Yuvacık,Yaşar BARAN,41.1433,38.4845,https://www.icisleri.gov.tr/
Diyarbakir,Kulp,Zeyrek,Mehmet AYDENİZ,40.8546,38.4661,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Anbar,Hamit YARGI,40.4559,38.2681,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Arkbaşı,Necmeddin ÇELİK,40.5675,38.2686,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Boyunlu,Hüseyin ÇELİK,40.6352,38.3197,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Bozbağlar,Becet YILMAZ,40.5935,38.2275,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Bozyar,Kasim VAROĞLU,40.4645,38.2055,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Çakmaklı,Cemil AKDEMİR,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Çayırlı,Zülfi SALIK,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Çaytepe,Refik ELİGÜL,40.5078,38.2111,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Eyüpler,Selami TUTAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Gökçen,Mahmut TANİŞER,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Gözebaşı,Mehmet HÜSEYİNOĞLU,40.6146,38.3023,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Günalan,Cihan ATEŞ,40.5669,38.1913,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Hacıreşit,Ali Rıza KILIÇ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Kaya,Haşim KAYA,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Kokulupınar,Mahmut YILDIZ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Şaklat,Cuma YALÇİN,40.4672,38.3275,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Şerifoğulları,Recep PERVANE,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Şeyhşerafettin,Medin AY,,,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Suçıktı,Fırat EK,40.58,38.1965,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Tepecik,Tarkan YAŞA,40.5778,38.2666,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Yazıköy,Zübeyir ÜÇGÜL,40.5002,38.3137,https://www.icisleri.gov.tr/
Diyarbakir,Kocaköy,Yenişehir,Mehmet ÇALİ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Avcısuyu,Ahmet ASLAN,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Barış,Sait AYDEMİR,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Baykara,Neytullah ÇALIM,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Beneklitaş,Ömer AÇAR,40.07782,38.020766,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Cankatran,Mehmet Mehdin ÇAKIR,40.075057,38.001284,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Çölgüzeli,Ahmet BAKAN,40.079948,37.92764,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Cücük,Celalettin KOÇ,40.081965,37.961793,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Cumhuriyet,Ayhan GÜLDAĞI,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Diclekent,İbrahim MEŞE,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Esentepe,Mehmet Zülküf YILDIRIM,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Fırat,Kadri ÜÇDAĞ,,,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Gözalan,Hamza AKYOL,40.056058,38.015889,https://www.icisleri.gov.tr/
Diyarbakir,Kayapinar,Gözegöl,Mehmet Aziz DURMAZ,40.052332,37.98304,https://www.icisleri.gov.tr/
